MES_83	MES_326	MES_1123	PN_19	PN_157	PN_528
ENSG00000236062.1	0	0	0	0	0	0
ENSG00000236064.1	0	0	0	0	0	0
ENSG00000236065.2	0	0	0	0	0	0
ENSG00000236068.2	0	0	0	0	0	0
ENSG00000236069.1	0	0	0	0	0	0
ENSG00000236072.1	0	0	0	0	0	0
ENSG00000236073.2	2	0	2	0	0	0
ENSG00000236075.1	0	0	0	0	0	0
ENSG00000236076.1	0	0	0	0	0	0
ENSG00000236077.2	0	0	0	0	0	0
ENSG00000236078.1	0	0	1	0	0	729
ENSG00000236079.1	0	0	0	0	0	0
ENSG00000236080.2	0	0	0	0	0	0
ENSG00000236081.1	0	2	59	0	0	2
ENSG00000236082.2	0	0	0	0	0	0
ENSG00000236083.1	0	0	0	0	0	0
ENSG00000236085.1	0	0	0	0	0	0
ENSG00000236086.4	2	1	4	5	2	1
ENSG00000236088.9	503	445	490	323	490	646
ENSG00000236090.2	23	30	31	17	6	32
ENSG00000236091.1	0	0	0	0	0	0
ENSG00000236094.1	0	0	0	0	0	0
ENSG00000236095.1	2	1	3	1	0	6
ENSG00000236097.1	0	0	0	0	0	0
ENSG00000236098.1	401	323	313	0	1	0
ENSG00000236099.1	0	0	0	0	0	0
ENSG00000236101.1	0	0	0	0	0	0
ENSG00000236102.2	0	0	0	0	0	0
ENSG00000236104.2	702	535	456	965	548	314
ENSG00000236105.1	1	0	2	1	1	2
ENSG00000236106.1	0	0	0	1	0	1
ENSG00000236107.7	1	1	0	2	3	1
ENSG00000236108.1	0	0	0	0	0	0
ENSG00000236109.1	0	0	0	0	0	0
ENSG00000236110.1	0	0	0	0	0	0
ENSG00000236111.5	1	2	4	0	2	3
ENSG00000236114.1	0	0	1	2	7	0
ENSG00000236115.1	0	0	0	0	0	0
ENSG00000236116.1	0	0	0	0	0	0
ENSG00000236117.1	0	0	0	0	0	0
ENSG00000236118.1	0	0	0	0	0	0
ENSG00000236119.1	0	0	0	0	0	0
ENSG00000236120.6	0	0	0	0	1	0
ENSG00000236121.1	0	0	0	0	0	0
ENSG00000236123.1	0	0	0	0	0	0
ENSG00000236124.1	1	0	1	3	3	0
ENSG00000236125.3	0	0	0	0	0	0
ENSG00000236126.3	0	0	0	0	0	0
ENSG00000236129.1	0	0	0	0	0	0
ENSG00000236130.1	0	0	0	0	0	0
ENSG00000236131.1	0	0	0	0	0	0
ENSG00000236132.1	0	0	1	0	0	1
ENSG00000236133.1	0	0	0	0	0	0
ENSG00000236136.1	0	0	0	0	0	0
ENSG00000236137.1	9	7	11	4	5	1
ENSG00000236138.4	0	0	0	0	0	0
ENSG00000236140.1	10	3	9	0	0	1
ENSG00000236141.1	0	0	0	0	0	0
ENSG00000236144.6	614	395	610	411	442	447
ENSG00000236145.1	0	0	0	0	0	0
ENSG00000236146.2	0	0	0	0	0	0
ENSG00000236148.5	0	2	2	0	0	3
ENSG00000236151.1	0	0	0	0	0	0
ENSG00000236152.1	97	101	83	71	65	62
ENSG00000236153.1	2	2	6	0	3	0
ENSG00000236154.1	0	0	0	0	0	0
ENSG00000236155.6	0	0	0	0	0	0
ENSG00000236156.2	0	0	0	0	0	0
ENSG00000236158.1	0	0	0	0	0	0
ENSG00000236159.1	0	0	0	1	0	0
ENSG00000236160.1	0	0	0	0	0	0
ENSG00000236162.1	0	0	0	0	0	0
ENSG00000236164.1	0	0	0	0	0	0
ENSG00000236165.1	0	0	0	1	0	0
ENSG00000236166.1	4	3	1	2	0	0
ENSG00000236167.1	0	0	0	0	0	0
ENSG00000236168.1	0	0	0	0	0	0
ENSG00000236170.1	0	0	0	0	0	0
ENSG00000236171.1	0	0	0	0	0	0
ENSG00000236172.6	0	0	0	0	0	22
ENSG00000236173.1	0	0	0	0	0	0
ENSG00000236175.3	0	0	0	0	0	0
ENSG00000236176.2	0	0	0	0	0	0
ENSG00000236179.1	0	0	0	0	0	0
ENSG00000236180.2	0	0	1	0	0	1
ENSG00000236182.1	0	0	1	0	0	0
ENSG00000236184.1	16	29	21	12	9	13
ENSG00000236185.1	0	0	0	0	0	0
ENSG00000236187.1	0	0	0	0	0	0
ENSG00000236188.1	0	0	0	0	0	0
ENSG00000236189.2	0	0	0	0	0	0
ENSG00000236190.1	0	0	0	0	0	0
ENSG00000236191.3	0	0	0	0	0	0
ENSG00000236193.3	0	0	0	0	0	0
ENSG00000236194.3	8	2	12	6	4	0
ENSG00000236195.1	0	0	0	0	0	0
ENSG00000236197.3	0	0	0	0	0	0
ENSG00000236199.1	0	0	0	0	0	0
ENSG00000236200.5	20	18	37	13	15	28
ENSG00000236202.1	0	0	0	1	0	0
ENSG00000236204.5	54	52	91	18	25	32
ENSG00000236205.1	0	0	0	0	0	0
ENSG00000236206.1	4	3	10	1	1	1
ENSG00000236208.1	0	0	0	0	0	0
ENSG00000236209.1	0	0	0	0	0	0
ENSG00000236211.1	0	0	0	0	1	0
ENSG00000236212.1	0	0	0	0	0	0
ENSG00000236213.1	11	12	31	0	0	0
ENSG00000236216.5	1	3	0	1	0	0
ENSG00000236217.4	1	0	1	1	0	0
ENSG00000236226.1	3	3	2	0	0	0
ENSG00000236229.1	15	20	24	46	49	46
ENSG00000236230.1	0	0	0	0	0	0
ENSG00000236231.1	0	0	0	0	0	0
ENSG00000236232.1	0	0	0	0	0	0
ENSG00000236234.1	0	0	0	0	0	0
ENSG00000236235.1	0	0	0	0	0	0
ENSG00000236238.2	0	0	0	0	0	0
ENSG00000236240.1	0	0	0	0	0	0
ENSG00000236241.1	0	0	0	0	0	0
ENSG00000236242.1	0	0	0	0	0	0
ENSG00000236243.2	1	0	0	0	1	0
ENSG00000236244.1	0	0	0	0	0	0
ENSG00000236246.2	0	0	0	0	0	0
ENSG00000236248.1	0	0	0	0	0	0
ENSG00000236252.2	0	0	0	0	0	0
ENSG00000236253.7	0	0	0	0	0	0
ENSG00000236254.1	0	1	0	0	0	0
ENSG00000236255.1	116	94	89	62	83	57
ENSG00000236256.9	0	0	0	0	0	0
ENSG00000236257.1	2	2	1	0	0	1
ENSG00000236258.1	0	0	0	0	0	7
ENSG00000236259.1	1	0	0	1	0	1
ENSG00000236261.1	0	0	0	0	0	0
ENSG00000236262.1	0	0	0	0	0	0
ENSG00000236263.1	4	6	10	69	75	21
ENSG00000236264.4	208	219	158	148	91	119
ENSG00000236266.1	0	0	0	0	0	0
ENSG00000236267.1	0	0	0	0	0	0
ENSG00000236268.5	0	0	0	0	0	0
ENSG00000236269.1	133	117	66	19	21	20
ENSG00000236272.1	0	0	0	0	0	0
ENSG00000236274.1	0	0	0	0	0	0
ENSG00000236276.1	0	0	0	0	0	0
ENSG00000236277.1	0	0	0	0	0	0
ENSG00000236278.2	0	1	0	0	0	0
ENSG00000236279.6	1	0	0	0	2	1
ENSG00000236280.1	0	0	0	0	0	0
ENSG00000236281.1	5	6	5	0	1	2
ENSG00000236283.4	2	3	1	0	0	7
ENSG00000236284.1	0	0	0	0	0	0
ENSG00000236285.1	2	11	9	6	1	6
ENSG00000236287.7	1399	1887	1544	3113	3853	2575
ENSG00000236289.2	0	0	0	0	1	1
ENSG00000236290.1	0	1	0	0	0	0
ENSG00000236292.1	0	0	0	0	0	0
ENSG00000236295.1	0	0	0	0	0	0
ENSG00000236296.7	1	0	0	0	0	1
ENSG00000236297.1	4	3	6	6	4	5
ENSG00000236299.7	0	0	0	0	0	0
ENSG00000236300.2	0	0	0	0	0	0
ENSG00000236301.5	0	0	0	0	0	0
ENSG00000236303.2	0	0	0	0	0	0
ENSG00000236304.1	0	0	0	0	0	0
ENSG00000236305.1	7	5	11	11	4	2
ENSG00000236306.2	0	0	0	0	0	0
ENSG00000236307.2	7	13	41	7	9	6
ENSG00000236308.1	6	2	6	1	6	3
ENSG00000236311.6	0	0	0	2	4	0
ENSG00000236312.3	3	4	1	4	8	5
ENSG00000236313.1	0	0	0	0	0	0
ENSG00000236316.2	0	0	0	0	0	0
ENSG00000236317.1	2	3	5	1	1	2
ENSG00000236318.2	0	0	0	0	0	0
ENSG00000236319.2	47	33	53	31	9	11
ENSG00000236320.3	0	1	1	0	1	0
ENSG00000236323.1	0	0	0	0	0	0
ENSG00000236324.1	0	0	0	0	0	0
ENSG00000236325.1	0	0	2	4	1	0
ENSG00000236326.1	0	0	1	0	0	0
ENSG00000236327.2	0	0	0	0	0	0
ENSG00000236330.1	18	25	25	14	16	18
ENSG00000236332.1	0	0	0	0	0	0
ENSG00000236333.3	159	216	261	0	0	0
ENSG00000236334.2	0	0	0	5	3	2
ENSG00000236335.1	0	0	0	0	0	0
ENSG00000236336.1	0	0	0	0	0	0
ENSG00000236337.1	14	24	16	17	18	30
ENSG00000236339.1	0	0	0	0	0	0
ENSG00000236340.5	0	0	0	0	0	0
ENSG00000236341.1	0	0	0	0	0	0
ENSG00000236343.1	0	0	0	0	0	0
ENSG00000236345.1	4	2	10	0	0	0
ENSG00000236347.1	3	18	0	0	0	0
ENSG00000236348.1	1	1	0	0	0	0
ENSG00000236349.1	233	231	208	178	134	146
ENSG00000236352.1	0	0	0	48	23	0
ENSG00000236354.1	0	0	0	7	2	1
ENSG00000236355.2	0	0	0	0	0	0
ENSG00000236356.1	0	0	0	0	0	0
ENSG00000236357.1	0	0	0	0	0	0
ENSG00000236358.1	0	1	2	0	0	0
ENSG00000236359.1	0	0	0	0	0	0
ENSG00000236360.2	398	454	389	61	56	361
ENSG00000236362.8	0	0	0	0	0	0
ENSG00000236364.3	0	0	0	0	0	0
ENSG00000236365.1	0	0	0	0	0	1
ENSG00000236366.2	0	0	0	0	1	0
ENSG00000236371.5	0	0	0	0	0	0
ENSG00000236372.1	0	0	0	0	0	0
ENSG00000236373.1	1	1	2	0	0	0
ENSG00000236375.3	2	0	0	0	1	0
ENSG00000236376.1	0	0	0	0	0	0
ENSG00000236377.1	0	0	0	0	0	0
ENSG00000236378.1	0	0	0	0	0	0
ENSG00000236379.2	0	0	0	0	0	0
ENSG00000236380.5	0	0	0	0	0	0
ENSG00000236382.1	0	0	0	0	0	0
ENSG00000236383.8	1	1	0	1	1	0
ENSG00000236384.7	0	0	0	0	0	0
ENSG00000236385.1	0	0	0	0	0	0
ENSG00000236386.1	0	0	0	0	0	0
ENSG00000236387.1	0	0	0	0	0	0
ENSG00000236388.1	0	0	0	0	0	0
ENSG00000236389.1	0	0	0	0	0	0
ENSG00000236390.1	0	0	0	0	0	0
ENSG00000236391.3	1	0	2	1	0	1
ENSG00000236392.2	0	0	0	0	0	0
ENSG00000236393.1	10	13	16	0	0	0
ENSG00000236394.2	0	0	0	0	0	0
ENSG00000236395.1	0	0	0	0	0	0
ENSG00000236396.8	0	0	0	0	0	0
ENSG00000236397.3	20	20	16	129	43	150
ENSG00000236398.2	0	0	0	0	0	0
ENSG00000236400.1	0	0	0	0	0	0
ENSG00000236401.1	0	0	0	0	0	0
ENSG00000236403.1	0	0	0	0	0	0
ENSG00000236404.8	93	82	44	2	3	54
ENSG00000236405.1	0	0	0	0	0	0
ENSG00000236407.1	0	0	0	0	0	0
ENSG00000236408.1	0	0	3	0	0	0
ENSG00000236409.1	1	3	2	0	0	1
ENSG00000236411.1	0	0	0	0	2	1
ENSG00000236412.1	0	0	0	0	0	0
ENSG00000236413.2	0	0	0	0	0	0
ENSG00000236414.1	0	0	0	0	0	0
ENSG00000236417.2	0	0	0	0	0	0
ENSG00000236420.1	1	1	0	3	2	2
ENSG00000236423.5	18	5	11	5	0	7
ENSG00000236424.7	0	0	0	0	0	0
ENSG00000236425.1	0	0	0	0	0	0
ENSG00000236426.5	0	0	0	0	0	0
ENSG00000236427.1	1	0	0	0	0	0
ENSG00000236429.1	0	0	0	0	0	0
ENSG00000236430.1	0	0	0	0	0	0
ENSG00000236431.1	0	0	0	0	0	0
ENSG00000236432.7	14	20	27	67	72	63
ENSG00000236433.1	0	0	0	0	0	0
ENSG00000236434.2	0	0	0	0	0	1
ENSG00000236435.1	0	0	0	0	0	0
ENSG00000236436.1	0	0	0	0	0	0
ENSG00000236437.1	0	0	0	0	0	0
ENSG00000236438.7	73	41	57	11	11	13
ENSG00000236439.4	754	886	676	500	340	310
ENSG00000236440.1	1	0	1	1	0	1
ENSG00000236442.1	0	0	0	0	2	0
ENSG00000236444.4	11	8	15	10	9	18
ENSG00000236445.4	0	0	1	0	0	0
ENSG00000236446.3	0	0	0	0	0	0
ENSG00000236447.2	0	0	0	0	0	0
ENSG00000236449.1	0	0	0	3	4	9
ENSG00000236450.1	0	0	0	0	0	0
ENSG00000236451.2	0	0	0	0	1	0
ENSG00000236452.1	0	0	0	0	0	0
ENSG00000236453.5	434	347	639	0	0	0
ENSG00000236456.1	48	76	41	32	32	35
ENSG00000236457.1	0	0	0	0	0	0
ENSG00000236459.1	1	1	1	1	2	1
ENSG00000236460.1	0	0	0	0	0	0
ENSG00000236461.1	0	0	0	0	0	0
ENSG00000236463.1	1	0	0	0	0	0
ENSG00000236464.1	0	0	0	0	0	0
ENSG00000236466.1	0	0	0	0	0	0
ENSG00000236467.8	0	0	0	0	0	0
ENSG00000236468.1	0	0	2	1	0	0
ENSG00000236469.1	0	1	0	0	0	0
ENSG00000236471.1	0	0	0	4	2	4
ENSG00000236472.1	0	0	0	0	0	0
ENSG00000236473.1	0	0	0	0	0	0
ENSG00000236474.1	0	1	1	0	1	1
ENSG00000236475.1	0	0	0	0	1	0
ENSG00000236476.2	0	0	0	0	0	0
ENSG00000236477.1	0	0	0	0	0	0
ENSG00000236478.2	2	1	0	0	3	0
ENSG00000236480.1	6	5	5	14	8	1
ENSG00000236481.1	0	0	0	0	0	0
ENSG00000236483.1	0	0	0	0	0	0
ENSG00000236484.2	0	0	0	0	0	0
ENSG00000236485.1	0	0	0	0	0	0
ENSG00000236487.2	0	0	0	0	0	0
ENSG00000236489.1	1	4	4	2	4	1
ENSG00000236491.1	0	0	0	0	0	1
ENSG00000236493.2	294	324	238	80	81	121
ENSG00000236494.1	0	0	1	2	0	2411
ENSG00000236495.1	0	0	0	0	0	0
ENSG00000236496.2	33	32	33	133	80	48
ENSG00000236497.1	0	0	0	0	0	0
ENSG00000236498.1	0	0	0	0	0	0
ENSG00000236499.2	4	4	11	0	0	0
ENSG00000236500.1	0	0	0	0	0	0
ENSG00000236501.5	0	1	0	2	1	1
ENSG00000236502.1	0	0	0	0	9	0
ENSG00000236503.1	0	0	0	0	0	0
ENSG00000236504.2	0	0	0	0	0	0
ENSG00000236505.1	0	0	1	1	0	0
ENSG00000236507.1	0	0	0	0	0	0
ENSG00000236508.1	2	0	0	8	3	16
ENSG00000236509.2	0	0	0	0	0	0
ENSG00000236510.1	0	0	0	0	0	0
ENSG00000236511.1	0	0	0	0	0	0
ENSG00000236512.1	0	0	0	1	1	0
ENSG00000236513.1	2	10	0	0	0	0
ENSG00000236514.1	20	17	24	12	18	6
ENSG00000236516.1	0	0	0	0	0	0
ENSG00000236519.1	6	10	20	19	12	30
ENSG00000236520.2	0	0	0	0	0	0
ENSG00000236521.1	0	0	0	0	0	0
ENSG00000236523.2	1	1	1	0	1	2
ENSG00000236525.1	0	0	0	0	0	0
ENSG00000236526.1	0	0	0	0	0	0
ENSG00000236527.1	1	2	1	8	14	2
ENSG00000236528.1	8	5	20	0	1	4
ENSG00000236529.1	0	0	2	0	0	3
ENSG00000236530.2	0	1	2	1	1	3
ENSG00000236531.2	0	0	0	1	1	0
ENSG00000236532.5	14	20	30	0	0	75
ENSG00000236533.1	1	3	0	0	0	1
ENSG00000236534.1	5	7	3	14	8	11
ENSG00000236535.1	0	2	1	0	0	1
ENSG00000236536.1	0	1	1	2	4	0
ENSG00000236538.1	0	0	0	0	0	0
ENSG00000236539.3	4	5	4	3	0	3
ENSG00000236540.7	0	0	0	0	0	0
ENSG00000236541.1	0	0	0	0	0	0
ENSG00000236542.1	1	3	0	0	1	1
ENSG00000236543.2	0	0	0	0	0	0
ENSG00000236544.1	0	0	0	6	12	1
ENSG00000236545.1	0	0	0	0	0	0
ENSG00000236546.1	0	0	0	0	0	0
ENSG00000236548.1	15	10	21	0	0	21
ENSG00000236549.1	0	0	0	0	0	0
ENSG00000236550.1	0	0	0	0	0	0
ENSG00000236552.2	29118	18118	17114	11425	7094	11429
ENSG00000236554.1	0	0	1	10	15	1
ENSG00000236555.1	0	0	0	0	0	0
ENSG00000236556.1	0	0	0	0	0	0
ENSG00000236559.1	2	3	1	0	0	0
ENSG00000236562.4	2	5	6	2	2	0
ENSG00000236564.1	0	0	0	0	0	1
ENSG00000236565.3	1608	1709	1622	1000	823	1521
ENSG00000236567.2	2	0	0	1	0	0
ENSG00000236569.3	0	0	0	0	0	0
ENSG00000236570.1	14	11	22	17	18	18
ENSG00000236571.1	0	0	0	0	0	0
ENSG00000236572.1	0	1	1	0	0	0
ENSG00000236574.1	0	0	0	0	0	0
ENSG00000236576.1	0	0	0	0	0	1
ENSG00000236577.1	6	5	6	3	4	7
ENSG00000236580.1	0	0	0	0	0	0
ENSG00000236581.8	1	1	1	0	0	0
ENSG00000236582.1	17	11	14	34	24	27
ENSG00000236583.1	0	0	2	0	3	0
ENSG00000236590.1	0	0	0	0	0	0
ENSG00000236591.1	0	0	0	0	0	0
ENSG00000236592.5	0	0	0	0	0	0
ENSG00000236594.2	0	0	0	0	0	0
ENSG00000236595.1	0	0	0	0	1	0
ENSG00000236596.1	0	0	0	0	0	0
ENSG00000236597.1	0	0	0	0	0	0
ENSG00000236599.1	0	0	0	0	0	0
ENSG00000236601.2	0	0	0	0	0	0
ENSG00000236603.2	4404	4712	4603	3572	1862	3965
ENSG00000236604.1	0	0	0	0	0	0
ENSG00000236605.1	0	0	0	0	0	0
ENSG00000236606.1	0	0	0	0	0	0
ENSG00000236607.3	0	1	0	0	0	0
ENSG00000236608.1	13	10	6	1	1	10
ENSG00000236609.3	0	2	1	2079	1206	216
ENSG00000236610.1	0	0	0	0	0	0
ENSG00000236611.1	0	0	0	0	0	0
ENSG00000236612.1	0	0	0	0	0	0
ENSG00000236615.1	0	0	0	0	0	0
ENSG00000236616.3	0	0	0	0	0	0
ENSG00000236617.2	0	0	0	12	8	6
ENSG00000236618.2	186	138	193	133	115	114
ENSG00000236620.1	0	0	0	0	0	0
ENSG00000236626.1	0	0	0	0	0	0
ENSG00000236627.1	0	0	0	0	0	0
ENSG00000236634.1	0	0	0	0	0	0
ENSG00000236635.2	0	0	0	0	0	0
ENSG00000236636.2	1	0	0	0	1	0
ENSG00000236637.4	0	0	0	0	0	0
ENSG00000236638.1	0	0	0	0	0	0
ENSG00000236641.1	1	0	1	8	2	0
ENSG00000236643.1	1	3	7	3	0	0
ENSG00000236646.1	0	0	0	0	0	1
ENSG00000236647.1	0	0	0	0	0	0
ENSG00000236648.1	0	0	0	0	0	0
ENSG00000236651.1	4	1	6	1	0	1
ENSG00000236653.2	0	0	0	2	0	0
ENSG00000236654.2	18	20	22	180	208	8
ENSG00000236655.1	0	0	0	0	0	1
ENSG00000236656.1	0	0	0	0	0	0
ENSG00000236658.1	0	0	2	0	0	0
ENSG00000236660.6	0	0	0	0	0	0
ENSG00000236662.1	9	10	15	17	16	14
ENSG00000236663.1	0	0	0	0	0	0
ENSG00000236664.1	0	0	0	0	0	0
ENSG00000236665.1	0	0	0	1	3	0
ENSG00000236666.1	0	0	0	0	0	0
ENSG00000236667.1	1	0	0	0	0	0
ENSG00000236668.2	3	2	4	1	0	6
ENSG00000236670.1	23	18	15	4	1	8
ENSG00000236671.7	0	0	1	0	0	0
ENSG00000236673.5	0	0	0	0	0	0
ENSG00000236674.1	1	1	0	0	0	0
ENSG00000236675.1	120	67	125	42	22	24
ENSG00000236676.1	0	0	0	0	0	0
ENSG00000236677.1	0	0	0	0	0	0
ENSG00000236678.7	0	0	0	0	0	0
ENSG00000236679.2	8	2	2	0	0	2
ENSG00000236680.1	0	0	1	1	0	1
ENSG00000236681.1	0	1	0	1	0	0
ENSG00000236682.1	15	13	17	29	22	40
ENSG00000236683.3	37	61	27	13	7	15
ENSG00000236686.1	1	5	5	1	6	1
ENSG00000236687.1	0	0	0	0	0	0
ENSG00000236689.1	0	0	0	0	0	0
ENSG00000236690.2	0	0	0	0	0	0
ENSG00000236691.3	0	0	0	0	0	0
ENSG00000236692.2	0	0	0	0	0	0
ENSG00000236695.1	1	2	3	0	1	0
ENSG00000236698.1	1125	1360	1259	1126	1045	2214
ENSG00000236699.8	1	0	0	1	2	0
ENSG00000236700.5	0	1	0	0	0	19
ENSG00000236701.3	0	0	0	0	0	0
ENSG00000236703.1	0	0	0	0	0	0
ENSG00000236704.1	0	0	0	0	0	0
ENSG00000236708.1	0	0	0	6	4	0
ENSG00000236709.1	0	0	0	0	0	0
ENSG00000236710.1	1	0	0	8	5	0
ENSG00000236711.2	29	18	15	0	8	23
ENSG00000236712.1	0	0	0	0	0	0
ENSG00000236713.1	1	0	0	0	1	0
ENSG00000236714.1	16	18	25	56	243	1
ENSG00000236716.1	0	0	0	0	0	0
ENSG00000236717.2	0	0	0	0	0	0
ENSG00000236718.3	0	0	0	0	0	0
ENSG00000236719.2	0	1	0	0	0	1
ENSG00000236720.1	0	0	0	0	0	0
ENSG00000236722.1	0	0	1	0	0	0
ENSG00000236723.2	12	17	19	51	32	22
ENSG00000236724.1	0	0	1	0	0	0
ENSG00000236731.1	0	0	0	0	0	0
ENSG00000236732.1	0	0	0	0	0	0
ENSG00000236733.1	0	0	0	0	0	0
ENSG00000236735.3	10	24	19	14	8	15
ENSG00000236736.1	0	0	0	0	0	0
ENSG00000236737.1	0	0	0	0	0	0
ENSG00000236739.3	288	248	166	234	286	237
ENSG00000236740.6	0	1	0	1	0	1
ENSG00000236741.4	0	0	1	0	0	0
ENSG00000236743.1	0	0	0	0	0	1
ENSG00000236744.2	0	0	0	0	0	0
ENSG00000236745.2	0	0	0	0	0	0
ENSG00000236747.1	0	0	0	0	0	0
ENSG00000236748.1	0	0	0	0	0	0
ENSG00000236750.1	3	0	0	0	0	0
ENSG00000236751.1	29	29	74	1	0	0
ENSG00000236753.5	125	120	202	162	184	147
ENSG00000236754.5	1	0	0	0	0	1
ENSG00000236756.4	6	1	7	6	0	3
ENSG00000236758.5	0	0	1	0	0	0
ENSG00000236760.1	1	1	1	1	0	1
ENSG00000236761.5	1	1	2	0	2	0
ENSG00000236762.1	37	35	26	25	21	24
ENSG00000236763.2	1	0	0	0	0	0
ENSG00000236764.4	1	0	1	2	1	1
ENSG00000236768.1	1	0	3	1	2	1
ENSG00000236769.1	0	0	0	0	0	0
ENSG00000236770.1	0	0	0	0	0	0
ENSG00000236772.1	0	0	0	0	1	0
ENSG00000236773.1	68	115	48	26	36	36
ENSG00000236775.1	0	0	0	0	0	0
ENSG00000236776.1	0	0	0	0	0	1
ENSG00000236777.1	0	0	0	0	0	0
ENSG00000236778.7	31	27	41	105	174	32
ENSG00000236779.1	4	2	2	2	0	1
ENSG00000236780.5	20	12	13	0	0	4
ENSG00000236782.6	0	1	0	0	0	0
ENSG00000236783.1	0	0	0	0	0	0
ENSG00000236785.1	0	0	0	0	0	0
ENSG00000236786.1	0	0	0	0	0	0
ENSG00000236790.5	0	0	0	1	0	0
ENSG00000236791.2	0	0	0	0	0	0
ENSG00000236792.1	71	67	62	31	25	45
ENSG00000236794.5	0	0	1	0	1	0
ENSG00000236795.1	7	0	0	0	0	0
ENSG00000236796.1	1	0	2	0	0	0
ENSG00000236797.1	0	0	0	1	1	0
ENSG00000236799.1	1	1	0	3	4	1
ENSG00000236800.1	0	0	0	0	0	0
ENSG00000236801.1	1074	1047	1054	964	622	826
ENSG00000236803.1	0	0	0	0	0	0
ENSG00000236804.1	0	1	0	0	0	0
ENSG00000236806.1	0	1	1	2	1	0
ENSG00000236807.1	0	0	0	0	0	0
ENSG00000236809.2	19	6	9	6	6	6
ENSG00000236810.5	33	44	45	71	69	77
ENSG00000236811.1	2	0	1	5	1	1
ENSG00000236813.1	15	11	9	8	9	12
ENSG00000236814.1	945	1241	933	971	947	1084
ENSG00000236816.2	75	142	86	2	3	0
ENSG00000236817.5	0	0	0	0	0	0
ENSG00000236818.1	0	0	0	0	1	0
ENSG00000236819.1	0	0	0	3	0	222
ENSG00000236822.1	0	0	0	0	0	0
ENSG00000236823.1	0	0	0	0	0	0
ENSG00000236824.2	318	534	357	343	78	411
ENSG00000236825.2	0	0	0	1	2	0
ENSG00000236827.1	0	0	0	0	0	0
ENSG00000236828.1	0	0	0	0	0	0
ENSG00000236829.9	12	10	14	10	10	18
ENSG00000236830.6	38	43	56	316	252	71
ENSG00000236831.1	0	0	0	0	0	0
ENSG00000236832.1	0	0	0	0	0	0
ENSG00000236833.1	0	0	0	0	0	0
ENSG00000236834.1	0	0	0	0	0	0
ENSG00000236836.1	0	0	0	0	0	0
ENSG00000236837.1	0	0	0	0	0	0
ENSG00000236838.2	0	0	0	0	0	0
ENSG00000236839.1	0	0	0	0	0	0
ENSG00000236841.7	0	0	0	0	0	0
ENSG00000236842.1	0	5	10	0	1	0
ENSG00000236844.1	2	7	7	8	1	4
ENSG00000236846.1	0	0	2	0	0	0
ENSG00000236847.1	0	0	0	0	0	0
ENSG00000236848.2	0	0	0	0	0	0
ENSG00000236849.5	0	0	0	0	0	2
ENSG00000236852.1	174	261	160	106	113	172
ENSG00000236853.1	0	0	0	0	0	0
ENSG00000236854.1	0	0	0	0	0	0
ENSG00000236856.1	0	0	0	0	0	0
ENSG00000236857.3	0	0	0	0	1	0
ENSG00000236858.1	0	0	0	0	0	0
ENSG00000236859.6	39	76	87	170	192	222
ENSG00000236860.1	0	1	0	0	0	1
ENSG00000236861.6	0	0	0	0	0	0
ENSG00000236862.1	0	0	0	1	0	0
ENSG00000236863.2	0	0	0	0	0	0
ENSG00000236864.1	0	0	0	0	0	0
ENSG00000236866.5	0	0	1	0	0	0
ENSG00000236867.1	0	0	0	0	0	0
ENSG00000236869.1	0	0	0	3	7	1
ENSG00000236870.2	0	0	1	0	0	0
ENSG00000236871.7	0	0	0	0	0	0
ENSG00000236872.1	0	0	0	1	0	1
ENSG00000236874.1	0	0	0	0	0	0
ENSG00000236875.3	0	0	0	3	0	21
ENSG00000236876.3	6	0	7	93	74	3
ENSG00000236877.2	0	0	0	0	0	0
ENSG00000236878.1	0	0	0	0	0	0
ENSG00000236880.1	0	0	0	0	0	0
ENSG00000236882.7	2	1	1	1	0	2
ENSG00000236883.1	0	0	0	0	0	0
ENSG00000236885.1	0	0	0	0	1	0
ENSG00000236886.2	0	0	0	0	0	0
ENSG00000236887.1	0	1	0	1	1	0
ENSG00000236888.1	0	0	0	0	0	0
ENSG00000236889.1	0	2	2	0	3	3
ENSG00000236890.2	0	0	0	0	0	0
ENSG00000236892.1	0	0	0	0	0	0
ENSG00000236893.1	0	0	0	0	0	0
ENSG00000236894.3	0	0	0	0	0	0
ENSG00000236896.1	0	0	0	0	0	0
ENSG00000236897.1	0	0	0	0	0	0
ENSG00000236900.1	0	0	0	0	0	0
ENSG00000236901.6	217	157	182	243	187	167
ENSG00000236905.2	0	0	0	0	1	0
ENSG00000236907.1	0	0	0	0	0	0
ENSG00000236908.2	0	0	0	0	0	0
ENSG00000236909.1	0	0	0	0	0	0
ENSG00000236911.6	0	0	0	0	0	0
ENSG00000236913.1	0	0	0	0	0	0
ENSG00000236914.3	8	11	8	50	27	17
ENSG00000236915.1	1	1	2	0	1	0
ENSG00000236917.1	0	0	0	0	0	0
ENSG00000236919.3	0	0	0	0	0	0
ENSG00000236920.2	0	0	0	0	0	0
ENSG00000236921.1	1	0	1	0	0	0
ENSG00000236922.9	0	0	0	0	0	0
ENSG00000236924.1	73	59	84	40	45	14
ENSG00000236928.3	1	0	4	0	1	0
ENSG00000236929.2	0	0	0	0	0	0
ENSG00000236930.1	0	2	0	0	0	0
