ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7144	"ENSG00000185753.12"	"CXorf38"	chrX	-	40639008	40640320	40639008	40639128	40647006	40647141	7144	22,13,25	26,21,19	18,38,23	4,12,4	1292	100	3.07067701577e-06	0.000157290212963	0.061,0.046,0.092	0.258,0.197,0.308	-0.188
5997	"ENSG00000170919.15"	"TPT1-AS1"	chr13	+	45377060	45377215	45377139	45377215	45369958	45370182	5997	2,3,2	0,0,0	17,25,11	4,8,0	179	100	3.89583901383e-06	0.000197638909971	1.0,1.0,1.0	0.704,0.636,1.0	0.22
1221	"ENSG00000187239.16"	"FNBP1"	chr9	-	129923843	129924026	129923843	129923939	129924959	129925157	1221	18,10,14	2,2,5	93,89,76	1,2,0	187	100	3.94266690196e-06	0.000198109624521	0.828,0.728,0.6	0.98,0.96,1.0	-0.261
5298	"ENSG00000050405.13"	"LIMA1"	chr12	-	50192451	50192564	50192451	50192561	50195829	50195887	5298	4,4,8	66,76,138	29,22,38	138,156,200	103	100	4.04342954974e-06	0.000201255984004	0.056,0.049,0.053	0.169,0.12,0.156	-0.096
5376	"ENSG00000260238.6"	"PMF1-BGLAP"	chr1	+	156236287	156236483	156236348	156236483	156233627	156233728	5376	228,140,219	2,0,0	258,113,172	14,2,6	161	100	4.14470508558e-06	0.000204368822724	0.986,1.0,1.0	0.92,0.972,0.947	0.049
4113	"ENSG00000087053.18"	"MTMR2"	chr11	-	95887611	95887759	95887611	95887684	95888155	95888261	4113	4,6,5	9,14,4	0,0,2	11,13,15	175	100	4.65066848543e-06	0.000227193767862	0.203,0.197,0.417	0.0,0.0,0.071	0.249
2628	"ENSG00000096093.15"	"EFHC1"	chr6	+	52454061	52454287	52454094	52454287	52452687	52452837	2628	67,69,65	80,72,62	11,4,2	40,14,7	133	100	5.18943451988e-06	0.000251187674559	0.386,0.419,0.441	0.171,0.177,0.177	0.24
1674	"ENSG00000172269.18"	"DPAGT1"	chr11	-	119100629	119100877	119100629	119100827	119101017	119101138	1674	21,11,12	3,2,4	9,9,5	0,0,0	150	100	6.52818334856e-06	0.000313115412245	0.824,0.786,0.667	1.0,1.0,1.0	-0.241
3790	"ENSG00000129292.20"	"PHF20L1"	chr8	+	132799082	132799172	132799094	132799172	132798771	132798860	3790	3,3,1	0,2,3	0,1,0	9,7,3	112	100	6.86331199118e-06	0.00032622373032	1.0,0.573,0.229	0.0,0.113,0.0	0.563
268	"ENSG00000136861.17"	"CDK5RAP2"	chr9	-	120460571	120460747	120460571	120460667	120467859	120467997	268	0,1,1	18,43,68	25,22,3	167,144,138	180	100	7.79232209969e-06	0.000367074030339	0.0,0.013,0.008	0.077,0.078,0.012	-0.049
1042	"ENSG00000077232.17"	"DNAJC10"	chr2	+	182739544	182740388	182740298	182740388	182736248	182736386	1042	233,445,286	61,146,132	128,352,185	130,173,109	854	100	8.03399533789e-06	0.000371818942129	0.309,0.263,0.202	0.103,0.192,0.166	0.104
4542	"ENSG00000108395.13"	"TRIM37"	chr17	-	59001597	59001741	59001597	59001714	59012327	59012446	4542	7,6,4	52,82,80	20,20,9	63,73,39	127	100	8.00738777118e-06	0.000371818942129	0.096,0.054,0.038	0.2,0.177,0.154	-0.114
4201	"ENSG00000105854.12"	"PON2"	chr7	-	95411652	95411779	95411652	95411743	95412311	95412477	4201	306,534,412	39,59,34	1286,1360,307	302,226,45	136	100	8.30444414224e-06	0.000377709028401	0.852,0.869,0.899	0.758,0.816,0.834	0.071
4519	"ENSG00000115446.11"	"UNC50"	chr2	+	98618145	98618515	98618167	98618515	98616431	98616533	4519	47,32,22	94,115,79	19,38,6	161,164,134	122	100	8.30289023279e-06	0.000377709028401	0.291,0.186,0.186	0.088,0.16,0.035	0.127
832	"ENSG00000168010.10"	"ATG16L2"	chr11	+	72825301	72825407	72825348	72825407	72824733	72824842	832	48,18,53	4,2,7	20,29,27	0,0,0	147	100	8.65106323056e-06	0.0003901111932	0.891,0.86,0.837	1.0,1.0,1.0	-0.137
4362	"ENSG00000168487.17"	"BMP1"	chr8	+	22201117	22201928	22201802	22201928	22197239	22197420	4362	65,33,69	4,4,10	173,99,43	110,73,9	785	100	8.91431220029e-06	0.000398575518379	0.674,0.512,0.468	0.167,0.147,0.378	0.321
7286	"ENSG00000175470.18"	"PPP2R2D"	chr10	+	131943967	131944145	131944094	131944145	131940581	131940694	7286	159,215,164	23,22,16	230,186,220	11,10,4	227	100	9.32071733195e-06	0.000413244576835	0.753,0.812,0.819	0.902,0.891,0.96	-0.123
5773	"ENSG00000166801.15"	"FAM111A"	chr11	+	59148703	59148953	59148835	59148953	59145826	59145856	5773	88,106,92	4,7,12	28,33,12	10,10,7	232	100	1.0034579312e-05	0.000441187003751	0.905,0.867,0.768	0.547,0.587,0.425	0.327
472	"ENSG00000167840.13"	"ZNF232"	chr17	-	5109393	5109868	5109393	5109768	5111075	5111219	472	69,56,64	14,5,11	73,63,88	4,1,2	200	100	1.02488680119e-05	0.000443820326779	0.711,0.848,0.744	0.901,0.969,0.957	-0.175
8351	"ENSG00000157693.14"	"TMEM268"	chr9	+	114624135	114624459	114624349	114624459	114617117	114617301	8351	10,1,7	33,10,22	14,8,8	9,3,1	314	100	1.03218395603e-05	0.000443820326779	0.088,0.031,0.092	0.331,0.459,0.718	-0.432
8434	"ENSG00000088448.14"	"ANKRD10"	chr13	-	110900529	110900694	110900529	110900661	110906032	110906124	8434	13,10,13	0,0,0	42,61,54	8,12,1	133	100	1.034683476e-05	0.000443820326779	1.0,1.0,1.0	0.798,0.793,0.976	0.144
1215	"ENSG00000169714.16"	"CNBP"	chr3	-	129171445	129171538	129171445	129171508	129171633	129171771	1215	889,589,593	17,13,23	331,315,324	28,11,24	130	100	1.10571141904e-05	0.000470462374746	0.976,0.972,0.952	0.901,0.957,0.912	0.043
1345	"ENSG00000149091.15"	"DGKZ"	chr11	+	46368001	46368079	46368004	46368079	46367651	46367747	1345	0,0,2	7,2,5	10,6,3	9,5,3	103	100	1.1569951851e-05	0.000477228309899	0.0,0.0,0.28	0.519,0.538,0.493	-0.423
4756	"ENSG00000136235.15"	"GPNMB"	chr7	+	23266480	23266615	23266516	23266615	23260455	23260773	4756	0,0,0	2,1,1	0,0,1370	1,3,2371	136	100	1.17341639227e-05	0.000477228309899	0.0,0.0,0.0	0.0,0.0,0.298	-0.099
561	"ENSG00000050130.17"	"JKAMP"	chr14	+	59486712	59486804	59486730	59486804	59484989	59485116	561	19,36,12	0,0,0	55,59,21	5,8,2	118	100	1.17428389116e-05	0.000477228309899	1.0,1.0,1.0	0.903,0.862,0.899	0.112
5689	"ENSG00000114107.8"	"CEP70"	chr3	-	138572858	138572984	138572858	138572932	138591853	138591956	5689	67,48,50	33,31,26	3,1,14	13,17,15	152	100	1.14669636728e-05	0.000477228309899	0.572,0.505,0.559	0.132,0.037,0.38	0.362
60	"ENSG00000168724.14"	"DNAJC21"	chr5	+	34945721	34945803	34945760	34945803	34944866	34945025	60	29,32,23	261,306,267	2,3,6	85,109,156	139	100	1.17588476662e-05	0.000477228309899	0.074,0.07,0.058	0.017,0.019,0.027	0.046
7619	"ENSG00000185880.12"	"TRIM69"	chr15	+	44758612	44758854	44758620	44758854	44756367	44756463	7619	0,0,0	1,1,1	3,5,0	6,8,1	108	100	1.17046241112e-05	0.000477228309899	0.0,0.0,0.0	0.316,0.367,0.0	-0.228
2462	"ENSG00000138443.15"	"ABI2"	chr2	+	203366876	203367044	203366880	203367044	203328238	203328631	2462	206,183,194	9,0,4	120,147,74	9,15,7	104	100	1.1962379076e-05	0.000478132666704	0.957,1.0,0.979	0.928,0.904,0.91	0.065
7754	"ENSG00000137804.12"	"NUSAP1"	chr15	+	41350990	41351129	41351032	41351129	41349097	41349241	7754	310,275,220	136,160,129	172,224,210	257,187,184	142	100	1.1902354768e-05	0.000478132666704	0.616,0.548,0.546	0.32,0.458,0.446	0.162
7995	"ENSG00000140320.11"	"BAHD1"	chr15	+	40465334	40465435	40465343	40465435	40464470	40464547	7995	9,7,9	35,23,24	41,22,19	39,26,18	109	100	1.23902322554e-05	0.000491510266011	0.191,0.218,0.256	0.491,0.437,0.492	-0.252
3289	"ENSG00000107104.18"	"KANK1"	chr9	+	732377	734835	734747	734835	731157	731266	3289	71,121,148	0,0,0	554,885,2272	7,5,16	2470	100	1.37680876181e-05	0.000542092763232	1.0,1.0,1.0	0.762,0.878,0.852	0.169
7679	"ENSG00000133393.12"	"FOPNL"	chr16	-	15882948	15883048	15882948	15883020	15884007	15884205	7679	3,4,3	4,6,5	1,3,1	0,1,0	128	100	1.40910569894e-05	0.000550699382786	0.369,0.342,0.319	1.0,0.701,1.0	-0.557
3667	"ENSG00000117713.18"	"ARID1A"	chr1	+	26772811	26772987	26772814	26772987	26772499	26772632	3667	25,28,30	49,49,58	58,42,47	41,38,39	103	100	1.5233443696e-05	0.000590968006912	0.331,0.357,0.334	0.579,0.518,0.539	-0.205
3153	"ENSG00000121957.12"	"GPSM2"	chr1	+	108885274	108885578	108885506	108885578	108876980	108877228	3153	225,278,194	0,1,0	202,327,135	9,5,2	332	100	1.71563070257e-05	0.000660705663267	1.0,0.988,1.0	0.871,0.952,0.953	0.071
4522	"ENSG00000132635.16"	"PCED1A"	chr20	-	2838843	2839082	2838843	2838929	2839191	2839271	4522	77,59,93	0,0,0	171,157,102	13,3,1	253	100	1.74043623602e-05	0.000662770456814	1.0,1.0,1.0	0.839,0.954,0.976	0.077
876	"ENSG00000124357.12"	"NAGK"	chr2	+	71072825	71073594	71073481	71073594	71072640	71072751	876	32,31,31	43,50,57	77,126,84	104,43,40	756	100	1.74611625279e-05	0.000662770456814	0.09,0.076,0.067	0.089,0.279,0.217	-0.117
2805	"ENSG00000103942.12"	"HOMER2"	chr15	-	82859028	82859168	82859028	82859135	82864166	82864259	2805	14,19,29	126,105,137	1,0,0	17,15,6	133	100	1.95252578464e-05	0.000735823288554	0.077,0.12,0.137	0.042,0.0,0.0	0.097
4210	"ENSG00000075856.11"	"SART3"	chr12	-	108544426	108544532	108544426	108544478	108545138	108545323	4210	9,19,26	33,29,50	12,10,17	108,72,78	154	100	2.07788674207e-05	0.000777512797955	0.15,0.298,0.252	0.067,0.083,0.124	0.142
933	"ENSG00000077254.14"	"USP33"	chr1	-	77740876	77740939	77740876	77740934	77741375	77741429	933	72,88,68	0,0,0	75,88,76	7,5,4	105	100	2.22420563576e-05	0.000826402037625	1.0,1.0,1.0	0.911,0.944,0.948	0.066
8096	"ENSG00000188566.13"	"NDOR1"	chr9	+	137216066	137216188	137216093	137216188	137215898	137216017	8096	5,2,6	17,9,36	1,0,0	30,14,16	127	100	2.29006229279e-05	0.000844920885088	0.188,0.149,0.116	0.026,0.0,0.0	0.142
3073	"ENSG00000185043.10"	"CIB1"	chr15	-	90232218	90232447	90232218	90232327	90233668	90233703	3073	49,33,43	476,310,410	32,25,6	122,60,58	220	100	2.3357860055e-05	0.00085057676075	0.045,0.046,0.046	0.107,0.159,0.045	-0.058
636	"ENSG00000166681.13"	"BEX3"	chrX	+	103377462	103378077	103377509	103378077	103377027	103377106	636	163,129,109	382,291,232	578,318,322	716,491,500	147	100	2.33763514611e-05	0.00085057676075	0.225,0.232,0.242	0.354,0.306,0.305	-0.089
6432	"ENSG00000140931.19"	"CMTM3"	chr16	+	66609758	66610003	66609882	66610003	66609434	66609530	6432	24,17,11	139,99,116	31,19,4	615,292,76	224	100	2.37768973578e-05	0.000859225414108	0.072,0.071,0.041	0.022,0.028,0.023	0.037
975	"ENSG00000134057.14"	"CCNB1"	chr5	+	69177238	69177349	69177290	69177349	69175396	69175537	975	933,894,602	2,5,3	652,425,528	19,5,9	152	100	2.40836713776e-05	0.000864390817607	0.997,0.992,0.992	0.958,0.982,0.975	0.022
3396	"ENSG00000127980.15"	"PEX1"	chr7	-	92501506	92502079	92501506	92501673	92503040	92503195	3396	97,132,116	1,0,0	189,272,223	11,3,4	506	100	2.44970666096e-05	0.000873287320488	0.95,1.0,1.0	0.773,0.947,0.917	0.104
7975	"ENSG00000178026.12"	"LRRC75B"	chr22	-	24588213	24589393	24588213	24588329	24589820	24589949	7975	29,4,22	10,1,5	171,174,65	15,7,2	1164	100	2.71926609501e-05	0.000962875699146	0.199,0.256,0.274	0.495,0.681,0.736	-0.394
3259	"ENSG00000170889.13"	"RPS9"	chr19	+	54206552	54207647	54207397	54207647	54206275	54206462	3259	544,265,223	2010,1201,1409	280,193,262	1008,507,772	945	100	2.92981432443e-05	0.00103051335838	0.028,0.023,0.016	0.029,0.039,0.035	-0.012
2583	"ENSG00000169379.15"	"ARL13B"	chr3	+	93996547	93996684	93996562	93996684	93995873	93995944	2583	3,2,4	2,2,5	0,1,0	6,1,3	115	100	3.17932371106e-05	0.00111086833772	0.566,0.465,0.41	0.0,0.465,0.0	0.325
4503	"ENSG00000088038.17"	"CNOT3"	chr19	+	54145541	54145817	54145594	54145817	54144236	54144332	4503	15,4,3	25,13,21	0,2,2	33,21,17	153	100	3.20130891501e-05	0.00111119117339	0.282,0.167,0.085	0.0,0.059,0.071	0.135
12	"ENSG00000068650.18"	"ATP11A"	chr13	+	112881812	112887168	112881875	112887168	112878216	112878303	12	4,4,4	1,0,0	3,2,14	2,2,4	163	100	3.27304849882e-05	0.00112186579543	0.71,1.0,1.0	0.479,0.38,0.682	0.39
8027	"ENSG00000128944.13"	"KNSTRN"	chr15	+	40386361	40386494	40386404	40386494	40383227	40383322	8027	321,237,192	2,1,1	101,92,118	4,3,8	143	100	3.27458931948e-05	0.00112186579543	0.991,0.994,0.993	0.946,0.955,0.912	0.055
6718	"ENSG00000169242.11"	"EFNA1"	chr1	+	155133502	155133780	155133729	155133780	155131338	155131634	6718	57,32,59	8,3,12	30,52,27	2,0,1	327	100	3.35062256669e-05	0.00114050868786	0.685,0.765,0.601	0.821,1.0,0.892	-0.221
2382	"ENSG00000115525.17"	"ST3GAL5"	chr2	-	85847860	85848381	85847860	85848204	85861180	85861292	2382	0,1,2	12,6,10	3,14,89	12,43,164	277	100	3.40493000108e-05	0.00114422997998	0.0,0.057,0.067	0.083,0.105,0.164	-0.076
6810	"ENSG00000076928.17"	"ARHGEF1"	chr19	+	41905589	41905827	41905759	41905827	41905174	41905261	6810	11,3,9	76,20,28	2,0,0	26,18,43	270	100	3.38713481187e-05	0.00114422997998	0.051,0.053,0.106	0.028,0.0,0.0	0.061
3163	"ENSG00000154518.9"	"ATP5G3"	chr2	-	175181354	175181483	175181354	175181466	175181655	175181710	3163	117,118,101	2673,1697,2124	44,29,15	435,264,156	117	100	3.50567648448e-05	0.00116454490018	0.036,0.056,0.039	0.08,0.086,0.076	-0.037
400	"ENSG00000163939.18"	"PBRM1"	chr3	-	52679573	52679726	52679573	52679723	52682091	52682233	400	3,4,9	0,0,0	10,8,25	2,4,3	103	100	3.50952689782e-05	0.00116454490018	1.0,1.0,1.0	0.829,0.66,0.89	0.207
5813	"ENSG00000108559.11"	"NUP88"	chr17	-	5387778	5387952	5387778	5387904	5388801	5388960	5813	2,4,1	118,166,159	13,4,6	92,70,127	148	100	3.60359879664e-05	0.00118828670319	0.011,0.016,0.004	0.087,0.037,0.031	-0.041
5574	"ENSG00000177728.16"	"TMEM94"	chr17	+	75494626	75494808	75494709	75494808	75493698	75493916	5574	37,17,30	8,5,6	61,45,27	0,2,3	183	100	3.69807543297e-05	0.00121186621021	0.716,0.65,0.732	1.0,0.925,0.831	-0.219
8705	"ENSG00000258388.7"	"PPT2-EGFL8"	chr6	+	32167086	32167257	32167102	32167257	32166909	32167005	8705	25,8,18	7,0,3	5,5,5	0,0,0	116	100	3.78640977117e-05	0.00122558883145	0.755,1.0,0.838	1.0,1.0,1.0	-0.136
8713	"ENSG00000164466.12"	"SFXN1"	chr5	+	175509031	175509202	175509060	175509202	175492094	175492267	8713	498,497,350	7,9,5	320,343,398	23,10,15	129	100	3.76496953072e-05	0.00122558883145	0.982,0.977,0.982	0.915,0.964,0.954	0.036
7587	"ENSG00000185024.16"	"BRF1"	chr14	-	105219150	105219298	105219150	105219232	105220068	105220130	7587	5,4,1	7,7,8	0,1,2	34,18,28	166	100	4.30975381874e-05	0.00138647933827	0.301,0.256,0.07	0.0,0.032,0.041	0.185
5831	"ENSG00000090372.14"	"STRN4"	chr19	-	46727451	46727567	46727451	46727546	46727893	46728007	5831	44,33,32	80,43,32	30,22,18	122,66,48	121	100	4.93057046851e-05	0.00157658726011	0.313,0.388,0.452	0.169,0.216,0.237	0.177
2748	"ENSG00000083799.17"	"CYLD"	chr16	+	50749548	50750202	50749575	50750202	50742761	50742841	2748	4,6,2	19,15,13	0,0,1	6,10,17	127	100	5.02061094252e-05	0.00157671091266	0.142,0.24,0.108	0.0,0.0,0.044	0.149
3299	"ENSG00000157800.17"	"SLC37A3"	chr7	-	140352061	140352181	140352061	140352146	140355667	140355764	3299	13,10,7	41,49,21	12,8,6	108,133,98	135	100	4.97057350127e-05	0.00157671091266	0.19,0.131,0.198	0.076,0.043,0.043	0.119
5684	"ENSG00000076864.19"	"RAP1GAP"	chr1	-	21597960	21598095	21597960	21598040	21598399	21598502	5684	5,2,2	0,1,0	5,8,4	7,2,2	155	100	5.00156185572e-05	0.00157671091266	1.0,0.563,1.0	0.315,0.721,0.563	0.321
4505	"ENSG00000088038.17"	"CNOT3"	chr19	+	54145541	54145817	54145597	54145817	54144236	54144332	4505	15,7,4	115,95,73	1,2,2	143,71,49	156	100	5.58232423432e-05	0.00174274216925	0.077,0.045,0.034	0.004,0.018,0.025	0.036
7014	"ENSG00000055609.17"	"KMT2C"	chr7	-	152156204	152156346	152156204	152156274	152157760	152157925	7014	29,20,9	0,0,0	85,112,61	9,4,4	172	100	5.63190047038e-05	0.0017478768754	1.0,1.0,1.0	0.846,0.942,0.899	0.104
5244	"ENSG00000183963.18"	"SMTN"	chr22	+	31088453	31088606	31088512	31088606	31087964	31088113	5244	27,6,6	57,11,24	0,0,1	3,4,3	159	100	6.02101189948e-05	0.00185771103986	0.23,0.255,0.136	0.0,0.0,0.173	0.149
3728	"ENSG00000168894.9"	"RNF181"	chr2	+	85596821	85596931	85596856	85596931	85596518	85596649	3728	216,286,219	1,1,3	418,215,202	13,10,5	135	100	6.20326610846e-05	0.00190281581327	0.994,0.995,0.982	0.96,0.941,0.968	0.034
5885	"ENSG00000141551.14"	"CSNK1D"	chr17	-	82252433	82252604	82252433	82252527	82253015	82253244	5885	607,573,666	5,3,0	393,276,212	9,3,9	177	100	6.56543152219e-05	0.00200226686191	0.986,0.991,1.0	0.961,0.981,0.93	0.035
73	"ENSG00000127564.16"	"PKMYT1"	chr16	-	2973137	2973253	2973137	2973215	2973999	2974157	73	18,12,17	17,16,18	23,13,40	8,1,12	138	100	6.62073057101e-05	0.00200752726969	0.434,0.352,0.406	0.676,0.904,0.707	-0.365
8388	"ENSG00000152527.13"	"PLEKHH2"	chr2	+	43740815	43741043	43740945	43741043	43738340	43738520	8388	1,0,0	7,10,15	3,10,18	30,60,53	230	100	6.76851793582e-05	0.00204061146454	0.058,0.0,0.0	0.042,0.068,0.129	-0.06
5683	"ENSG00000076864.19"	"RAP1GAP"	chr1	-	21597960	21598064	21597960	21598040	21598399	21598502	5683	11,3,11	0,1,0	12,15,10	7,2,2	124	100	6.90906188452e-05	0.00207114832402	1.0,0.708,1.0	0.58,0.858,0.801	0.156
3751	"ENSG00000143774.16"	"GUK1"	chr1	+	228146841	228146938	228146860	228146938	228146012	228146067	3751	541,229,290	41,10,19	310,126,129	7,3,3	119	100	6.98369293631e-05	0.00208169287751	0.917,0.951,0.928	0.974,0.972,0.973	-0.041
2675	"ENSG00000065029.14"	"ZNF76"	chr6	+	35290252	35290382	35290265	35290382	35287645	35287845	2675	4,7,3	20,19,22	2,1,2	55,24,72	113	100	7.44404787399e-05	0.00219412271414	0.15,0.246,0.108	0.031,0.036,0.024	0.138
2732	"ENSG00000089159.16"	"PXN"	chr12	-	120215102	120215417	120215102	120215273	120215559	120215661	2732	72,59,49	9,0,3	14,11,10	0,0,0	244	100	7.4034834303e-05	0.00219412271414	0.766,1.0,0.87	1.0,1.0,1.0	-0.121
288	"ENSG00000123473.15"	"STIL"	chr1	-	47312947	47313156	47312947	47313021	47314035	47314147	288	3,8,5	0,0,0	0,5,4	1,1,3	235	100	7.67757378908e-05	0.00225038218395	1.0,1.0,1.0	0.0,0.68,0.362	0.653
1401	"ENSG00000125676.19"	"THOC2"	chrX	-	123610917	123610963	123610917	123610957	123611439	123611516	1401	106,155,78	14,18,12	104,124,141	36,41,30	106	100	7.84455624104e-05	0.00228662313413	0.877,0.89,0.86	0.732,0.74,0.816	0.113
4644	"ENSG00000065717.14"	"TLE2"	chr19	-	3019282	3019466	3019282	3019463	3019698	3019773	4644	7,0,5	4,3,5	1,1,1	0,1,0	103	100	8.25127853467e-05	0.00239196404115	0.629,0.0,0.493	1.0,0.493,1.0	-0.457
873	"ENSG00000064012.21"	"CASP8"	chr2	+	201266460	201266791	201266486	201266791	201234015	201234112	873	47,66,84	6,9,7	8,3,1	0,0,0	126	100	8.52981770265e-05	0.0024591977158	0.861,0.853,0.905	1.0,1.0,1.0	-0.127
8784	"ENSG00000187742.14"	"SECISBP2"	chr9	+	89334521	89334730	89334635	89334730	89332907	89332986	8784	182,148,207	16,23,23	138,204,157	50,39,39	214	100	8.67285252886e-05	0.00248684619251	0.842,0.75,0.808	0.563,0.71,0.653	0.158
8693	"ENSG00000174233.11"	"ADCY6"	chr12	-	48773468	48774098	48773468	48773647	48774401	48774518	8693	43,37,27	7,4,1	207,180,41	3,3,0	551	100	9.49031904627e-05	0.00270653639395	0.527,0.627,0.831	0.926,0.916,1.0	-0.286
1552	"ENSG00000112242.14"	"E2F3"	chr6	+	20481205	20481425	20481223	20481425	20479845	20479957	1552	14,18,8	0,0,0	71,81,164	2,6,17	118	100	9.63232784575e-05	0.00273226675883	1.0,1.0,1.0	0.968,0.92,0.891	0.074
3026	"ENSG00000133226.16"	"SRRM1"	chr1	+	24651408	24651612	24651498	24651612	24649970	24650086	3026	291,311,286	5,3,6	314,375,295	9,24,13	190	100	9.77623146046e-05	0.00275825653398	0.968,0.982,0.962	0.948,0.892,0.923	0.05
2916	"ENSG00000109685.17"	"NSD2"	chr4	+	1952751	1953524	1953323	1953524	1952104	1952231	2916	141,122,93	94,102,79	85,81,94	30,37,40	672	100	0.000100648509017	0.00282458262539	0.182,0.151,0.149	0.297,0.246,0.259	-0.107
7081	"ENSG00000105982.16"	"RNF32"	chr7	+	156676294	156677130	156676418	156677130	156675695	156675863	7081	5,3,3	6,0,1	1,3,6	0,0,0	224	100	0.000103966790917	0.00290226872422	0.271,1.0,0.573	1.0,1.0,1.0	-0.385
4010	"ENSG00000168137.15"	"SETD5"	chr3	+	9434276	9434485	9434333	9434485	9433844	9433950	4010	42,47,39	33,33,34	28,49,38	75,78,50	157	100	0.000107454021497	0.00298382851273	0.448,0.476,0.422	0.192,0.286,0.326	0.181
2152	"ENSG00000144061.12"	"NPHP1"	chr2	-	110163047	110163135	110163047	110163132	110164687	110164730	2152	0,0,3	3,5,0	2,2,1	2,0,0	103	100	0.000109894039775	0.00301979663465	0.0,0.0,1.0	0.493,1.0,1.0	-0.498
547	"ENSG00000004864.13"	"SLC25A13"	chr7	-	96184926	96185014	96184926	96185011	96189293	96189378	547	0,1,0	17,19,30	10,7,13	147,73,115	103	100	0.000109880820284	0.00301979663465	0.0,0.049,0.0	0.062,0.085,0.099	-0.066
2971	"ENSG00000102100.15"	"SLC35A2"	chrX	-	48904745	48905482	48904745	48904892	48906391	48906543	2971	152,74,100	29,7,12	123,86,72	6,2,3	690	100	0.000118022676177	0.00319565100625	0.432,0.605,0.547	0.748,0.862,0.777	-0.268
3513	"ENSG00000197948.10"	"FCHSD1"	chr5	-	141644858	141644942	141644858	141644938	141645019	141645148	3513	56,29,31	8,2,5	6,2,4	0,0,0	104	100	0.000118110679723	0.00319565100625	0.871,0.933,0.856	1.0,1.0,1.0	-0.113
7075	"ENSG00000149532.15"	"CPSF7"	chr11	-	61421053	61421130	61421053	61421127	61421389	61421608	7075	2,1,2	0,0,1	6,7,2	9,1,2	103	100	0.00011755305428	0.00319565100625	1.0,1.0,0.66	0.393,0.872,0.493	0.301
2736	"ENSG00000177084.16"	"POLE"	chr12	-	132676093	132676204	132676093	132676184	132676545	132676653	2736	44,35,60	0,0,3	86,47,89	10,10,2	120	100	0.000119062933093	0.0032049797704	1.0,1.0,0.943	0.878,0.797,0.974	0.098
681	"ENSG00000000460.16"	"C1orf112"	chr1	+	169804074	169804240	169804111	169804240	169803168	169803309	681	48,110,138	2,2,9	28,27,47	7,8,5	137	100	0.000124739151856	0.00334072977255	0.946,0.976,0.918	0.745,0.711,0.873	0.17
5774	"ENSG00000166801.15"	"FAM111A"	chr11	+	59148796	59148953	59148835	59148953	59145826	59145856	5774	76,87,77	4,7,12	26,36,17	10,10,7	139	100	0.00012698407925	0.0033836767784	0.932,0.899,0.822	0.652,0.721,0.636	0.215
5165	"ENSG00000147996.16"	"CBWD5"	chr9	+	65732946	65733122	65732992	65733122	65731801	65731867	5165	3,2,5	1,3,3	2,0,1	8,5,8	146	100	0.000131599845995	0.00347160393735	0.673,0.313,0.533	0.146,0.0,0.079	0.431
6791	"ENSG00000148343.18"	"MIGA2"	chr9	+	129067994	129068332	129068197	129068332	129067772	129067871	6791	10,1,8	8,4,5	0,4,1	19,9,7	303	100	0.000131393857944	0.00347160393735	0.292,0.076,0.346	0.0,0.128,0.045	0.18
5723	"ENSG00000205133.11"	"TRIQK"	chr8	-	92885319	92886735	92885319	92886667	92891988	92892074	5723	133,182,101	46,47,31	37,50,44	5,7,2	168	100	0.000137010009867	0.00359634234855	0.632,0.697,0.66	0.815,0.81,0.929	-0.188
7745	"ENSG00000151150.21"	"ANK3"	chr10	-	60059339	60060006	60059339	60059430	60063110	60063254	7745	6,11,5	0,0,0	328,231,562	6,20,1	676	100	0.000138483764214	0.0036170313861	1.0,1.0,1.0	0.89,0.631,0.988	0.164
3179	"ENSG00000178028.13"	"DMAP1"	chr1	+	44213662	44213858	44213708	44213858	44213472	44213527	3179	3,4,5	28,13,21	12,10,8	11,17,8	146	100	0.000142947388739	0.00371522375856	0.068,0.174,0.14	0.428,0.287,0.407	-0.247
6872	"ENSG00000175575.12"	"PAAF1"	chr11	+	73900269	73900420	73900310	73900420	73899145	73899244	6872	117,120,125	1,1,2	132,130,63	7,7,4	141	100	0.000153679433024	0.00397457200311	0.988,0.988,0.978	0.93,0.929,0.918	0.059
6834	"ENSG00000164066.12"	"INTU"	chr4	+	127685441	127687867	127687677	127687867	127684408	127684486	6834	100,221,181	2,5,4	36,86,10	1,0,0	2336	100	0.000157500103027	0.00405351484669	0.682,0.654,0.66	0.606,1.0,1.0	-0.203
