ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2894	"ENSG00000106052.13"	"TAX1BP1"	chr7	+	27816348	27816520	27816348	27816394	27816889	27817038	2894	59,85,49	96,97,98	48,67,68	301,271,121	226	100	1.55123375423e-06	5.38647454088e-05	0.214,0.279,0.181	0.066,0.099,0.199	0.103
2901	"ENSG00000161970.12"	"RPL26"	chr17	-	8382774	8383193	8383156	8383193	8382142	8382315	2901	184,252,287	1080,1026,994	227,132,368	536,529,783	482	100	1.58551158358e-06	5.45356154126e-05	0.034,0.048,0.057	0.081,0.049,0.089	-0.027
5541	"ENSG00000170632.13"	"ARMC10"	chr7	+	103083681	103084062	103083681	103083830	103086629	103086764	5541	14,19,36	97,112,103	49,54,63	90,121,114	332	100	1.66773493271e-06	5.68276781744e-05	0.042,0.049,0.095	0.141,0.118,0.143	-0.072
750	"ENSG00000165689.16"	"SDCCAG3"	chr9	-	136405090	136405202	136405117	136405202	136404630	136404693	750	230,201,274	26,16,30	189,125,185	6,2,7	127	100	1.73670861403e-06	5.86299963588e-05	0.874,0.908,0.878	0.961,0.98,0.954	-0.078
359	"ENSG00000166352.15"	"C11orf74"	chr11	+	36594512	36594641	36594512	36594592	36648015	36648155	359	28,23,17	0,1,0	21,15,8	6,4,1	149	100	1.89545751772e-06	6.34021844918e-05	1.0,0.939,1.0	0.701,0.716,0.843	0.226
2129	"ENSG00000198000.11"	"NOL8"	chr9	-	92324905	92325350	92325317	92325350	92324022	92324209	2129	6,1,8	6,5,7	20,26,25	3,4,4	512	100	2.01595993476e-06	6.6819908383e-05	0.163,0.038,0.182	0.566,0.559,0.55	-0.431
933	"ENSG00000137404.14"	"NRM"	chr6	-	30690024	30690243	30690046	30690243	30688046	30688942	933	3,1,2	12,5,11	6,2,3	2,0,1	122	100	2.42007282281e-06	7.94917613691e-05	0.17,0.141,0.13	0.711,1.0,0.711	-0.66
4112	"ENSG00000049656.13"	"CLPTM1L"	chr5	-	1331798	1331883	1331802	1331883	1325750	1325816	4112	21,17,9	7,8,4	9,4,10	0,0,1	104	100	2.5912987649e-06	8.36095159011e-05	0.743,0.671,0.684	1.0,1.0,0.906	-0.269
4569	"ENSG00000040933.15"	"INPP4A"	chr2	+	98555552	98555808	98555552	98555691	98559462	98559495	4569	40,19,25	0,2,5	1,1,18	9,24,3	217	100	2.58451624702e-06	8.36095159011e-05	1.0,0.814,0.697	0.049,0.019,0.734	0.57
3273	"ENSG00000125454.11"	"SLC25A19"	chr17	-	75288387	75288591	75288497	75288591	75286632	75286802	3273	23,25,23	3,1,7	13,1,16	0,0,0	210	100	2.64751786849e-06	8.46741241098e-05	0.785,0.923,0.61	1.0,1.0,1.0	-0.227
1612	"ENSG00000134748.12"	"PRPF38A"	chr1	+	52405679	52405839	52405679	52405713	52412513	52412624	1612	78,106,99	13,19,14	123,128,164	6,5,8	226	100	3.42205955683e-06	0.000108494166471	0.726,0.712,0.758	0.901,0.919,0.901	-0.175
3759	"ENSG00000270647.5"	"TAF15"	chr17	+	35820163	35820248	35820163	35820239	35820331	35820437	3759	535,514,529	35,32,43	314,301,526	31,36,99	109	100	3.467551143e-06	0.000108771156981	0.933,0.936,0.919	0.903,0.885,0.83	0.057
616	"ENSG00000161013.16"	"MGAT4B"	chr5	-	179798927	179799121	179799064	179799121	179798512	179798576	616	673,673,847	21,9,11	348,318,237	0,1,0	237	100	3.4904622509e-06	0.000108771156981	0.931,0.969,0.97	1.0,0.993,1.0	-0.041
1093	"ENSG00000110717.12"	"NDUFS8"	chr11	+	68032285	68032523	68032285	68032336	68032922	68033012	1093	35,22,28	381,96,134	33,15,9	82,32,23	287	100	3.88579982447e-06	0.000119055682017	0.031,0.074,0.068	0.123,0.14,0.12	-0.07
4460	"ENSG00000070423.17"	"RNF126"	chr19	-	651610	651855	651691	651855	650233	650296	4460	34,9,12	11,3,7	8,2,10	0,0,1	181	100	3.8618155328e-06	0.000119055682017	0.631,0.624,0.486	1.0,1.0,0.847	-0.369
3991	"ENSG00000182389.19"	"CACNB4"	chr2	-	151869176	151870611	151870530	151870611	151860710	151860820	3991	71,28,27	4,2,4	41,55,10	1,0,0	1454	100	4.11737129136e-06	0.000125099464402	0.55,0.491,0.317	0.738,1.0,1.0	-0.46
3472	"ENSG00000175455.14"	"CCDC14"	chr3	-	123955842	123956115	123956045	123956115	123948895	123949132	3472	188,243,281	0,0,1	292,356,212	9,7,5	303	100	4.24306748659e-06	0.000127853091373	1.0,1.0,0.989	0.915,0.944,0.933	0.066
3470	"ENSG00000175455.14"	"CCDC14"	chr3	-	123946802	123947319	123947279	123947319	123944848	123944990	3470	784,871,919	3,9,4	1108,1540,973	32,22,16	577	100	4.35161050216e-06	0.000130048949925	0.978,0.944,0.976	0.857,0.924,0.913	0.068
1844	"ENSG00000137449.15"	"CPEB2"	chr4	+	15007304	15007595	15007304	15007586	15017187	15017278	1844	0,0,0	11,9,2	4,0,11	12,12,23	109	100	5.10791119646e-06	0.000151410115628	0.0,0.0,0.0	0.234,0.0,0.305	-0.18
779	"ENSG00000149273.14"	"RPS3"	chr11	+	75401639	75402446	75401639	75401733	75404019	75404207	779	8417,7147,8222	120,50,25	4389,2251,3740	15,17,4	813	100	5.56877500091e-06	0.000163739948817	0.896,0.946,0.976	0.973,0.942,0.991	-0.029
5114	"ENSG00000137106.17"	"GRHPR"	chr9	+	37422713	37422833	37422713	37422805	37424844	37424975	5114	186,55,104	22,8,14	34,38,30	27,19,8	128	100	5.99382666033e-06	0.000174827936029	0.869,0.843,0.853	0.496,0.61,0.746	0.238
4014	"ENSG00000110881.11"	"ASIC1"	chr12	+	50076967	50077060	50076967	50077049	50077212	50077363	4014	1,0,0	0,3,1	1,2,4	0,0,1	111	100	6.39533150348e-06	0.000183601406785	1.0,0.0,0.0	1.0,1.0,0.783	-0.594
4870	"ENSG00000100744.14"	"GSKIP"	chr14	+	96379687	96379788	96379687	96379755	96382246	96382505	4870	28,41,26	0,2,0	18,27,76	22,18,0	133	100	6.36567956835e-06	0.000183601406785	1.0,0.939,1.0	0.381,0.53,1.0	0.343
220	"ENSG00000188186.10"	"LAMTOR4"	chr7	+	100149498	100149579	100149498	100149565	100153399	100153517	220	173,135,125	3,1,0	681,252,259	31,13,11	114	100	6.74133818246e-06	0.000192022804791	0.981,0.992,1.0	0.951,0.944,0.954	0.041
3682	"ENSG00000100209.9"	"HSCB"	chr22	+	28743881	28743978	28743881	28743923	28744614	28744704	3682	51,45,51	0,0,0	41,31,30	8,2,1	155	100	6.79962232486e-06	0.000192181573616	1.0,1.0,1.0	0.768,0.909,0.951	0.124
2604	"ENSG00000278259.4"	"MYO19"	chr17	-	36508896	36509135	36509061	36509135	36507802	36507924	2604	7,6,6	49,31,57	15,9,12	9,12,30	265	100	6.8894845271e-06	0.000193223542968	0.051,0.068,0.038	0.386,0.221,0.131	-0.194
3627	"ENSG00000115392.11"	"FANCL"	chr2	-	58198578	58198662	58198593	58198662	58165723	58165874	3627	0,7,5	29,46,36	15,10,26	35,23,57	115	100	6.96458847416e-06	0.000193838851731	0.0,0.117,0.108	0.271,0.274,0.284	-0.201
3050	"ENSG00000078487.17"	"ZCWPW1"	chr7	-	100419001	100419189	100419110	100419189	100417065	100417183	3050	12,6,8	1,0,0	4,8,2	3,1,3	209	100	7.60748571627e-06	0.000210127976678	0.852,1.0,1.0	0.389,0.793,0.242	0.476
969	"ENSG00000102901.12"	"CENPT"	chr16	-	67832227	67832545	67832454	67832545	67832011	67832108	969	106,54,52	7,2,2	84,76,95	0,0,0	327	100	7.7194071707e-06	0.000211616229657	0.822,0.892,0.888	1.0,1.0,1.0	-0.133
3992	"ENSG00000182389.19"	"CACNB4"	chr2	-	151869176	151870611	151870530	151870611	151855223	151855375	3992	70,26,24	1,2,3	33,54,8	0,1,0	1454	100	8.62045437022e-06	0.000234553556969	0.828,0.472,0.355	1.0,0.788,1.0	-0.378
1652	"ENSG00000100445.17"	"SDR39U1"	chr14	-	24441673	24441795	24441677	24441795	24440782	24440926	1652	104,59,78	0,0,3	123,80,85	10,11,3	104	100	9.02930060231e-06	0.000243857999971	1.0,1.0,0.962	0.922,0.875,0.965	0.067
1634	"ENSG00000051180.16"	"RAD51"	chr15	+	40695173	40695425	40695173	40695321	40698756	40698845	1634	93,76,81	9,8,13	22,16,18	0,1,0	204	100	9.22681400939e-06	0.000245554480863	0.835,0.823,0.753	1.0,0.887,1.0	-0.159
5689	"ENSG00000122390.17"	"NAA60"	chr16	+	3484698	3485083	3484698	3485061	3485466	3486952	5689	0,0,1	24,5,2	10,3,3	8,12,11	122	100	9.16598891987e-06	0.000245554480863	0.0,0.0,0.291	0.506,0.17,0.183	-0.189
728	"ENSG00000105939.12"	"ZC3HAV1"	chr7	-	139079103	139080243	139079469	139080243	139078551	139078653	728	32,29,33	16,12,17	8,25,32	20,25,51	466	100	9.31142390603e-06	0.000246010518561	0.3,0.341,0.294	0.079,0.177,0.119	0.187
2401	"ENSG00000147535.16"	"PLPP5"	chr8	-	38268822	38268990	38268881	38268990	38268370	38268461	2401	14,13,7	12,21,12	4,5,1	34,29,8	159	100	9.50659431265e-06	0.000249360020604	0.423,0.28,0.268	0.069,0.098,0.073	0.244
3913	"ENSG00000139350.11"	"NEDD1"	chr12	+	96907603	96907856	96907603	96907624	96909751	96909895	3913	123,155,133	7,19,8	90,115,107	0,2,3	332	100	1.04117135062e-05	0.000271150767454	0.841,0.711,0.834	1.0,0.945,0.915	-0.158
1978	"ENSG00000153094.22"	"BCL2L11"	chr2	+	111123745	111124139	111123745	111123869	111150043	111150147	1978	29,18,11	0,0,0	104,101,40	8,5,1	370	100	1.06820597671e-05	0.000276218368162	1.0,1.0,1.0	0.778,0.845,0.915	0.154
1781	"ENSG00000143390.17"	"RFX5"	chr1	-	151346421	151346606	151346488	151346606	151346204	151346333	1781	4,0,2	95,95,97	5,11,14	79,73,136	167	100	1.08507157374e-05	0.000278603588581	0.025,0.0,0.012	0.037,0.083,0.058	-0.047
2916	"ENSG00000127022.14"	"CANX"	chr5	+	179698905	179699102	179698905	179699049	179705678	179705852	2916	1791,1019,804	176,137,132	595,768,424	48,42,38	153	100	1.0995139602e-05	0.000280337615307	0.869,0.829,0.799	0.89,0.923,0.879	-0.065
3123	"ENSG00000100296.13"	"THOC5"	chr22	-	29528273	29528466	29528425	29528466	29528077	29528177	3123	46,28,21	83,87,98	5,12,17	108,60,90	252	100	1.15295090304e-05	0.0002879218488	0.18,0.113,0.078	0.018,0.074,0.07	0.07
3941	"ENSG00000110492.15"	"MDK"	chr11	+	46382586	46383193	46382586	46382748	46383468	46383806	3941	97,50,42	767,503,576	158,401,18	1977,1277,66	545	100	1.14641792299e-05	0.0002879218488	0.023,0.018,0.013	0.014,0.054,0.048	-0.021
5211	"ENSG00000170004.16"	"CHD3"	chr17	+	7909142	7909384	7909142	7909338	7910427	7910591	5211	16,3,0	18,2,9	0,0,0	3,3,2	146	100	1.13912790498e-05	0.0002879218488	0.378,0.507,0.0	0.0,0.0,0.0	0.295
1354	"ENSG00000173846.12"	"PLK3"	chr1	+	44804338	44804779	44804338	44804501	44805265	44805379	1354	15,8,9	2,2,2	23,7,5	0,0,0	378	100	1.31041936201e-05	0.000325019659448	0.665,0.514,0.543	1.0,1.0,1.0	-0.426
2452	"ENSG00000165233.17"	"CARD19"	chr9	+	93107673	93107827	93107673	93107816	93110567	93110721	2452	40,17,32	60,38,45	71,54,40	40,25,34	111	100	1.38909747713e-05	0.00034220604065	0.375,0.287,0.39	0.615,0.661,0.515	-0.246
641	"ENSG00000148335.14"	"NTMT1"	chr9	+	129632649	129632865	129632649	129632801	129634053	129634306	641	221,230,329	1,3,2	688,303,194	22,9,8	164	100	1.56864038269e-05	0.000383843143308	0.993,0.979,0.99	0.95,0.954,0.937	0.04
5371	"ENSG00000171298.12"	"GAA"	chr17	+	80101810	80101925	80101810	80101890	80104554	80105132	5371	4,1,5	17,4,7	0,0,0	5,1,3	135	100	1.62155802749e-05	0.000394146704549	0.148,0.156,0.346	0.0,0.0,0.0	0.217
241	"ENSG00000204387.12"	"C6orf48"	chr6	+	31834907	31835200	31834907	31835057	31835410	31835451	241	724,242,302	27,8,5	1185,662,563	5,7,11	243	100	1.67880619391e-05	0.000399128713379	0.917,0.926,0.961	0.99,0.975,0.955	-0.039
2743	"ENSG00000214087.8"	"ARL16"	chr17	-	81682442	81682675	81682490	81682675	81682033	81682149	2743	8,3,5	0,1,0	13,7,9	5,3,5	148	100	1.6693731019e-05	0.000399128713379	1.0,0.67,1.0	0.637,0.612,0.549	0.291
39	"ENSG00000182796.13"	"TMEM198B"	chr12	+	55832958	55833038	55832958	55833014	55833446	55833541	39	1,2,5	0,0,1	6,6,10	5,2,10	124	100	1.66569081956e-05	0.000399128713379	1.0,1.0,0.801	0.492,0.708,0.446	0.385
412	"ENSG00000133030.20"	"MPRIP"	chr17	+	17137915	17138429	17137915	17138075	17142626	17142765	412	142,48,83	22,19,24	36,24,33	30,16,30	454	100	1.68584261822e-05	0.000399128713379	0.587,0.358,0.432	0.209,0.248,0.195	0.242
1984	"ENSG00000229956.10"	"ZRANB2-AS2"	chr1	+	71237129	71237386	71237129	71237195	71401722	71401879	1984	1,2,0	0,1,3	2,8,10	0,0,0	291	100	1.70515026381e-05	0.000401095345926	1.0,0.407,0.0	1.0,1.0,1.0	-0.531
4979	"ENSG00000129810.14"	"SGO1"	chr3	-	20174248	20175055	20175004	20175055	20171042	20171232	4979	343,517,478	32,35,34	418,351,590	15,11,19	856	100	1.73012820449e-05	0.000404362014972	0.556,0.633,0.622	0.765,0.788,0.784	-0.175
4593	"ENSG00000137312.14"	"FLOT1"	chr6	-	30741189	30741704	30741613	30741704	30740678	30740798	4593	629,648,436	27,14,10	1696,1058,612	26,9,2	524	100	1.83733103676e-05	0.000426682099365	0.816,0.898,0.893	0.926,0.957,0.983	-0.086
4847	"ENSG00000115317.11"	"HTRA2"	chr2	+	74531338	74531411	74531338	74531371	74531596	74531702	4847	3,2,2	72,76,94	17,13,9	167,71,92	140	100	1.94595800025e-05	0.000449048282842	0.029,0.018,0.015	0.068,0.116,0.065	-0.062
447	"ENSG00000165219.21"	"GAPVD1"	chr9	+	125321432	125321562	125321432	125321499	125323797	125323923	447	35,32,46	4,2,0	56,71,46	19,19,7	163	100	2.01434296542e-05	0.000461905311442	0.843,0.908,1.0	0.644,0.696,0.801	0.203
727	"ENSG00000176101.11"	"SSNA1"	chr9	+	137189065	137189265	137189065	137189151	137189806	137190370	727	622,288,471	0,5,3	370,212,218	12,7,4	214	100	2.11568565032e-05	0.000482111867567	1.0,0.964,0.987	0.935,0.934,0.962	0.04
4119	"ENSG00000176393.10"	"RNPEP"	chr1	+	201996146	201996409	201996146	201996263	201997318	201997554	4119	10,6,10	104,119,173	46,24,16	221,124,154	246	100	2.19327308609e-05	0.000496687805707	0.038,0.02,0.023	0.078,0.073,0.041	-0.037
2599	"ENSG00000139636.15"	"LMBR1L"	chr12	-	49106510	49106746	49106544	49106746	49105923	49105957	2599	9,3,3	0,0,0	9,16,4	2,6,0	134	100	2.22084624788e-05	0.000497765134835	1.0,1.0,1.0	0.771,0.666,1.0	0.188
4083	"ENSG00000174227.15"	"PIGG"	chr4	+	521055	521273	521055	521249	521659	521941	4083	31,30,16	1,0,0	65,44,39	6,6,5	124	100	2.22533507894e-05	0.000497765134835	0.962,1.0,1.0	0.897,0.855,0.863	0.116
5428	"ENSG00000010361.13"	"FUZ"	chr19	-	49812614	49812736	49812637	49812736	49812250	49812335	5428	1,1,1	0,0,0	64,30,42	15,4,13	123	100	2.26449006054e-05	0.000503434802483	1.0,1.0,1.0	0.776,0.859,0.724	0.214
3815	"ENSG00000137309.19"	"HMGA1"	chr6	+	34240736	34240915	34240736	34240882	34242711	34242795	3815	2024,1677,858	393,339,172	143,130,526	45,44,177	133	100	2.32091249587e-05	0.000512851330906	0.795,0.788,0.79	0.705,0.69,0.691	0.096
5072	"ENSG00000106028.10"	"SSBP1"	chr7	+	141741748	141741798	141741748	141741792	141742168	141742229	5072	1,4,2	0,0,0	7,2,2	6,0,2	106	100	2.49483523147e-05	0.000547962003249	1.0,1.0,1.0	0.524,1.0,0.485	0.33
3787	"ENSG00000206149.10"	"HERC2P9"	chr15	+	28655272	28655691	28655272	28655420	28655795	28656026	3787	8,7,10	1,0,1	8,10,14	6,12,3	371	100	3.0941247556e-05	0.000675519692151	0.683,1.0,0.729	0.264,0.183,0.557	0.469
4942	"ENSG00000171202.6"	"TMEM126A"	chr11	+	85654062	85654256	85654062	85654234	85655593	85655708	4942	211,254,218	6,8,3	129,68,100	9,10,9	122	100	3.17487893262e-05	0.000689024320734	0.966,0.963,0.983	0.922,0.848,0.901	0.08
3274	"ENSG00000125454.11"	"SLC25A19"	chr17	-	75288497	75288591	75288501	75288591	75286632	75286802	3274	3,1,7	23,12,15	0,0,0	4,2,4	104	100	3.30738990593e-05	0.000713535124084	0.111,0.074,0.31	0.0,0.0,0.0	0.165
3556	"ENSG00000197345.12"	"MRPL21"	chr11	-	68896468	68896678	68896514	68896678	68893402	68893455	3556	11,6,5	198,194,181	28,6,5	166,61,84	146	100	3.35104995622e-05	0.000718701655316	0.037,0.021,0.019	0.104,0.063,0.039	-0.043
2255	"ENSG00000167272.10"	"POP5"	chr12	-	120580995	120581257	120581114	120581257	120579773	120579923	2255	8,3,1	84,105,125	16,7,4	59,27,81	219	100	3.41763203615e-05	0.000728695111334	0.042,0.013,0.004	0.11,0.106,0.022	-0.06
3967	"ENSG00000080815.18"	"PSEN1"	chr14	+	73148019	73148106	73148019	73148094	73170796	73171047	3967	44,35,31	20,16,10	36,63,36	57,49,50	112	100	3.49048924061e-05	0.000739902544841	0.663,0.661,0.735	0.361,0.534,0.391	0.258
2427	"ENSG00000102078.15"	"SLC25A14"	chrX	+	130340106	130340353	130340106	130340344	130345181	130345275	2427	3,1,2	1,2,3	8,4,3	0,1,0	109	100	4.04356419874e-05	0.000852186998185	0.733,0.314,0.38	1.0,0.786,1.0	-0.453
4723	"ENSG00000084764.10"	"MAPRE3"	chr2	+	27024095	27024297	27024095	27024252	27025582	27025737	4723	54,74,80	8,5,9	61,71,68	19,21,21	145	100	4.30872688219e-05	0.000897692469284	0.823,0.911,0.86	0.689,0.7,0.691	0.171
4890	"ENSG00000108465.14"	"CDK5RAP3"	chr17	+	47973518	47973696	47973518	47973650	47973930	47974031	4890	45,30,27	189,108,136	25,19,13	210,186,130	146	100	4.29722475443e-05	0.000897692469284	0.14,0.16,0.12	0.075,0.065,0.064	0.072
863	"ENSG00000156650.12"	"KAT6B"	chr10	+	74975398	74976330	74975398	74975781	74977315	74977437	863	27,26,23	10,3,10	121,102,72	3,3,7	649	100	4.35931555564e-05	0.000903071847492	0.294,0.572,0.262	0.861,0.84,0.613	-0.395
2658	"ENSG00000132950.18"	"ZMYM5"	chr13	-	19851354	19852190	19851688	19852190	19835476	19835689	2658	38,32,15	0,0,0	35,64,28	2,4,2	434	100	4.50607903196e-05	0.000928201364437	1.0,1.0,1.0	0.801,0.787,0.763	0.216
5624	"ENSG00000145819.15"	"ARHGAP26"	chr5	+	143207197	143207473	143207197	143207308	143213996	143214088	5624	12,9,9	0,1,0	12,18,4	7,4,0	265	100	4.75667458836e-05	0.000974316603885	1.0,0.773,1.0	0.393,0.629,1.0	0.25
5045	"ENSG00000269893.6"	"SNHG8"	chr4	+	118278708	118279137	118278708	118278792	118279388	118279431	5045	1550,1011,1502	1353,1554,1605	118,104,247	82,40,181	445	100	4.86121819463e-05	0.000990167683666	0.205,0.128,0.174	0.244,0.369,0.235	-0.114
4156	"ENSG00000109686.17"	"SH3D19"	chr4	-	151176524	151176687	151176533	151176687	151174669	151175674	4156	0,2,0	14,33,24	6,5,18	38,17,157	109	100	5.19186104885e-05	0.00105164029912	0.0,0.053,0.0	0.127,0.212,0.095	-0.127
1855	"ENSG00000165801.9"	"ARHGEF40"	chr14	+	21075331	21075765	21075331	21075499	21076359	21076456	1855	19,15,31	3,4,6	205,112,39	4,1,4	366	100	5.60392611526e-05	0.00112883506167	0.634,0.506,0.585	0.933,0.968,0.727	-0.301
2394	"ENSG00000204536.13"	"CCHCR1"	chr6	-	31144628	31144788	31144686	31144788	31143261	31143413	2394	1,3,0	23,16,22	3,4,7	10,9,8	158	100	5.70658620564e-05	0.00114319853328	0.027,0.106,0.0	0.16,0.22,0.356	-0.201
413	"ENSG00000100038.19"	"TOP3B"	chr22	-	21975904	21976187	21975980	21976187	21975639	21975807	413	0,1,1	4,4,2	6,7,9	9,0,8	176	100	6.1478746832e-05	0.00121821473342	0.0,0.124,0.221	0.275,1.0,0.39	-0.44
4433	"ENSG00000042445.13"	"RETSAT"	chr2	-	85345512	85346094	85345974	85346094	85344593	85344732	4433	13,19,28	25,35,53	24,22,44	25,15,21	562	100	6.12559148374e-05	0.00121821473342	0.085,0.088,0.086	0.146,0.207,0.272	-0.122
3542	"ENSG00000214078.12"	"CPNE1"	chr20	-	35632162	35632385	35632310	35632385	35631944	35632025	3542	147,143,197	2,3,4	366,260,110	35,8,6	248	100	6.19367621718e-05	0.00122065640475	0.967,0.951,0.952	0.808,0.929,0.881	0.084
786	"ENSG00000142937.11"	"RPS8"	chr1	+	44776674	44776774	44776674	44776714	44777613	44777789	786	10023,10341,9068	127,78,86	7236,4883,7754	40,25,40	160	100	6.46716927158e-05	0.00126770425614	0.98,0.988,0.985	0.991,0.992,0.992	-0.007
1870	"ENSG00000058272.16"	"PPP1R12A"	chr12	-	79786776	79788783	79788647	79788783	79786373	79786478	1870	57,78,44	75,129,74	158,158,125	131,170,92	1971	100	6.99146892191e-05	0.0013631495021	0.037,0.03,0.029	0.058,0.045,0.064	-0.024
4248	"ENSG00000163682.15"	"RPL9"	chr4	-	39456405	39457681	39457585	39457681	39454863	39454944	4248	211,227,194	0,0,0	648,498,175	6,6,0	1280	100	7.27460874504e-05	0.00141080975981	1.0,1.0,1.0	0.894,0.866,1.0	0.08
3687	"ENSG00000172748.13"	"ZNF596"	chr8	+	243721	243858	243721	243805	244618	244701	3687	0,0,0	1,3,7	7,2,1	20,14,2	153	100	7.63147073763e-05	0.00147218742378	0.0,0.0,0.0	0.186,0.085,0.246	-0.172
4780	"ENSG00000204564.11"	"C6orf136"	chr6	+	30650993	30651100	30650993	30651082	30651265	30651466	4780	2,2,3	78,77,59	2,7,12	44,30,54	118	100	7.85848962264e-05	0.00150800279811	0.021,0.022,0.041	0.037,0.165,0.158	-0.092
1491	"ENSG00000136261.14"	"BZW2"	chr7	+	16646130	16646304	16646130	16646288	16665436	16665501	1491	26,13,20	130,148,98	24,21,41	41,63,130	116	100	8.12901340185e-05	0.00155174779388	0.147,0.07,0.15	0.335,0.223,0.214	-0.135
4609	"ENSG00000162910.18"	"MRPL55"	chr1	-	228108436	228109021	228108954	228109021	228108234	228108318	4609	426,276,349	14,8,20	293,296,389	6,1,5	618	100	8.45461149532e-05	0.00160549549541	0.831,0.848,0.738	0.888,0.98,0.926	-0.126
3308	"ENSG00000125459.14"	"MSTO1"	chr1	+	155611688	155611852	155611688	155611827	155611982	155612100	3308	9,15,15	7,14,22	4,3,0	14,11,13	125	100	8.87421844957e-05	0.00167111168753	0.507,0.462,0.353	0.186,0.179,0.0	0.319
5065	"ENSG00000112851.14"	"ERBIN"	chr5	+	66044136	66044310	66044136	66044298	66046352	66046538	5065	120,197,103	3,11,6	103,90,116	16,10,17	112	100	8.89181753648e-05	0.00167111168753	0.973,0.941,0.939	0.852,0.889,0.859	0.084
909	"ENSG00000161010.14"	"MRNIP"	chr5	-	179853196	179853437	179853377	179853437	179847977	179848066	909	29,41,40	42,55,39	7,4,12	25,33,21	281	100	9.20929491108e-05	0.00172190201261	0.197,0.21,0.267	0.091,0.041,0.169	0.124
344	"ENSG00000034053.14"	"APBA2"	chr15	+	28921639	28921749	28921639	28921718	28995752	28995806	344	29,28,20	1,0,2	54,45,39	11,9,4	131	100	9.41946704983e-05	0.00175102310443	0.957,1.0,0.884	0.789,0.792,0.882	0.126
463	"ENSG00000163138.18"	"PACRGL"	chr4	+	20700457	20700747	20700457	20700611	20704465	20704533	463	27,13,14	3,2,2	14,13,7	0,0,0	236	100	9.49490926012e-05	0.00175102310443	0.792,0.734,0.748	1.0,1.0,1.0	-0.242
4859	"ENSG00000181396.12"	"OGFOD3"	chr17	-	82415397	82415627	82415405	82415627	82411454	82411530	4859	56,34,60	7,2,7	50,10,15	0,1,0	108	100	9.50912163128e-05	0.00175102310443	0.881,0.94,0.888	1.0,0.903,1.0	-0.065
1556	"ENSG00000136450.12"	"SRSF1"	chr17	-	58006906	58007261	58006943	58007261	58006342	58006527	1556	42,9,25	224,112,189	3,8,4	76,81,128	137	100	9.56378406348e-05	0.00175223902992	0.12,0.055,0.088	0.028,0.067,0.022	0.049
1517	"ENSG00000151092.16"	"NGLY1"	chr3	-	25736308	25737455	25737333	25737455	25733871	25733982	1517	68,78,31	7,5,1	89,92,83	2,0,1	1125	100	9.97700087713e-05	0.0018188072599	0.463,0.581,0.734	0.798,1.0,0.881	-0.3
1326	"ENSG00000138434.16"	"SSFA2"	chr2	+	181915215	181917005	181915215	181916427	181918597	181918675	1326	165,174,155	120,91,71	366,323,871	132,140,240	678	100	0.00010163973552	0.00184367400849	0.169,0.22,0.244	0.29,0.254,0.349	-0.087
5129	"ENSG00000180376.16"	"CCDC66"	chr3	+	56566593	56566759	56566593	56566740	56566949	56567053	5129	37,52,43	20,26,24	34,48,44	5,5,13	119	100	0.000102590894785	0.0018517148633	0.609,0.627,0.601	0.851,0.89,0.74	-0.215
2004	"ENSG00000211450.9"	"SELENOH"	chr11	+	57742116	57742247	57742116	57742227	57742862	57743038	2004	382,346,402	4,5,10	547,206,191	28,7,10	120	100	0.000109452140121	0.00196582513735	0.988,0.983,0.971	0.942,0.961,0.941	0.033
2406	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70085815	70086273	70086123	70086273	70085546	70085624	2406	80,43,77	0,0,0	106,115,74	1,0,11	408	100	0.000110418328116	0.00197345698192	1.0,1.0,1.0	0.963,1.0,0.622	0.138
3741	"ENSG00000196262.13"	"PPIA"	chr7	+	44798747	44798904	44798747	44798814	44799246	44799277	3741	281,226,230	10,8,14	660,329,305	60,23,38	190	100	0.00011788226033	0.00209657912763	0.937,0.937,0.896	0.853,0.883,0.809	0.075
3907	"ENSG00000059573.8"	"ALDH18A1"	chr10	-	95633490	95633649	95633496	95633649	95632958	95633049	3907	358,299,266	18,19,24	168,113,255	16,17,44	106	100	0.000119859848288	0.00212140294591	0.949,0.937,0.913	0.908,0.862,0.845	0.061
